block,genome,chr/contig,start,end,orientation,length
234,WOLB.0323.00060,1,735058,735759,+,701
234,WOLB.0323.00074,1,19836,20537,+,701
234,WOLB.0323.00120,1,19831,20532,+,701
234,WOLB.0323.00039,1,339621,340321,-,700
234,WOLB.0323.00041,1,19832,20533,+,701
234,WOLB.0323.00056,1,727218,727919,+,701
234,WOLB.0323.00142,1,816700,817401,+,701
234,WOLB.0323.00023,1,1789571,1790272,+,701
234,WOLB.0323.00153,1,755494,756195,+,701
234,WOLB.0323.00093,1,1006115,1006816,-,701
234,WOLB.0323.00088,1,775353,776054,+,701
234,WOLB.0323.00024,1,1542303,1543004,+,701
234,WOLB.0323.00064,1,613641,614342,+,701
234,WOLB.0323.00030,1,893484,894185,-,701
234,WOLB.0323.00105,1,843899,844600,-,701
234,WOLB.0323.00133,1,148009,148710,+,701
234,WOLB.0323.00084,1,1334179,1334880,-,701
234,WOLB.0323.00021,1,960238,960939,+,701
234,WOLB.0323.00043,1,848663,849364,-,701
234,WOLB.0323.00020,1,716249,716950,+,701
234,WOLB.0323.00122,1,619449,620150,+,701
234,WOLB.0323.00118,1,602669,603370,+,701
234,WOLB.0323.00004,1,816701,817402,+,701
234,WOLB.0323.00011,1,187269,187970,+,701
234,WOLB.0323.00035,1,713255,713956,+,701
234,WOLB.0323.00032,1,242072,242773,+,701
234,WOLB.0323.00012,1,779455,780156,+,701
234,WOLB.0323.00068,1,637339,638040,+,701
234,WOLB.0323.00128,1,728123,728824,+,701
234,WOLB.0323.00158,1,89551,90252,+,701
234,WOLB.0323.00017,1,805408,806109,+,701
234,WOLB.0323.00104,1,750874,751575,+,701
234,WOLB.0323.00007,1,616584,617285,-,701
234,WOLB.0323.00001,1,843899,844600,-,701
234,WOLB.0323.00100,1,1097903,1098604,+,701
234,WOLB.0323.00070,1,913696,914397,+,701
234,WOLB.0323.00042,1,816780,817481,+,701
234,WOLB.0323.00119,1,713122,713824,-,702
234,WOLB.0323.00149,1,1025156,1025857,-,701
234,WOLB.0323.00014,1,802593,803294,-,701
234,WOLB.0323.00096,1,26520,27221,+,701
233,WOLB.0323.00090,1,683933,685454,+,1521
233,WOLB.0323.00002,1,946324,947845,-,1521
233,WOLB.0323.00138,1,1384603,1386124,-,1521
233,WOLB.0323.00132,1,552625,554146,-,1521
233,WOLB.0323.00143,1,710938,712457,-,1519
233,WOLB.0323.00106,1,710939,712458,-,1519
233,WOLB.0323.00121,1,941528,943049,+,1521
233,WOLB.0323.00135,1,1167641,1169162,-,1521
233,WOLB.0323.00103,1,844592,846113,-,1521
233,WOLB.0323.00107,1,843166,844687,-,1521
233,WOLB.0323.00019,1,464676,466197,+,1521
233,WOLB.0323.00060,1,733536,735057,+,1521
233,WOLB.0323.00074,1,18314,19835,+,1521
233,WOLB.0323.00120,1,18309,19830,+,1521
233,WOLB.0323.00039,1,340323,341844,-,1521
233,WOLB.0323.00041,1,18310,19831,+,1521
233,WOLB.0323.00031,1,74847,76366,+,1519
233,WOLB.0323.00056,1,725696,727217,+,1521
233,WOLB.0323.00142,1,815178,816699,+,1521
233,WOLB.0323.00023,1,1788049,1789570,+,1521
233,WOLB.0323.00153,1,753972,755493,+,1521
233,WOLB.0323.00093,1,1006818,1008339,-,1521
233,WOLB.0323.00088,1,773831,775352,+,1521
233,WOLB.0323.00008,1,381417,382938,-,1521
233,WOLB.0323.00024,1,1540781,1542302,+,1521
233,WOLB.0323.00064,1,612119,613640,+,1521
233,WOLB.0323.00030,1,894187,895708,-,1521
233,WOLB.0323.00105,1,844602,846123,-,1521
233,WOLB.0323.00133,1,146487,148008,+,1521
233,WOLB.0323.00084,1,1334882,1336403,-,1521
233,WOLB.0323.00021,1,958716,960237,+,1521
233,WOLB.0323.00043,1,849366,850887,-,1521
233,WOLB.0323.00020,1,714727,716248,+,1521
233,WOLB.0323.00122,1,617927,619448,+,1521
233,WOLB.0323.00118,1,601147,602668,+,1521
233,WOLB.0323.00004,1,815179,816700,+,1521
233,WOLB.0323.00011,1,185747,187268,+,1521
233,WOLB.0323.00035,1,711733,713254,+,1521
233,WOLB.0323.00032,1,240550,242071,+,1521
233,WOLB.0323.00012,1,777933,779454,+,1521
233,WOLB.0323.00018,1,711384,712905,-,1521
233,WOLB.0323.00025,1,258260,259779,+,1519
233,WOLB.0323.00010,1,805712,807233,+,1521
233,WOLB.0323.00068,1,635817,637338,+,1521
233,WOLB.0323.00128,1,726601,728122,+,1521
233,WOLB.0323.00158,1,88029,89550,+,1521
233,WOLB.0323.00017,1,803886,805407,+,1521
233,WOLB.0323.00104,1,749352,750873,+,1521
233,WOLB.0323.00007,1,617287,618808,-,1521
233,WOLB.0323.00001,1,844602,846123,-,1521
233,WOLB.0323.00100,1,1096381,1097902,+,1521
233,WOLB.0323.00070,1,912174,913695,+,1521
233,WOLB.0323.00006,1,71640,73159,+,1519
233,WOLB.0323.00042,1,815258,816779,+,1521
233,WOLB.0323.00119,1,713826,715347,-,1521
233,WOLB.0323.00149,1,1025859,1027380,-,1521
233,WOLB.0323.00014,1,803296,804817,-,1521
233,WOLB.0323.00096,1,24998,26519,+,1521
232,WOLB.0323.00090,1,682304,682880,+,576
232,WOLB.0323.00002,1,948899,949475,-,576
232,WOLB.0323.00138,1,1387177,1387753,-,576
232,WOLB.0323.00132,1,555199,555775,-,576
232,WOLB.0323.00143,1,713524,714100,-,576
232,WOLB.0323.00106,1,713525,714101,-,576
232,WOLB.0323.00121,1,939899,940475,+,576
232,WOLB.0323.00135,1,1170215,1170782,-,567
232,WOLB.0323.00103,1,847167,847721,-,554
232,WOLB.0323.00107,1,845741,846295,-,554
232,WOLB.0323.00019,1,463046,463622,+,576
232,WOLB.0323.00019,1,905190,905832,+,642
232,WOLB.0323.00060,1,396535,397097,+,562
232,WOLB.0323.00060,1,731907,732483,+,576
232,WOLB.0323.00074,1,16619,17261,+,642
232,WOLB.0323.00120,1,16614,17256,+,642
232,WOLB.0323.00039,1,203112,203702,+,590
232,WOLB.0323.00039,1,342898,343465,-,567
232,WOLB.0323.00041,1,16615,17257,+,642
232,WOLB.0323.00031,1,73204,73780,+,576
232,WOLB.0323.00056,1,724067,724643,+,576
232,WOLB.0323.00142,1,813549,814125,+,576
232,WOLB.0323.00023,1,1786420,1786996,+,576
232,WOLB.0323.00153,1,752343,752919,+,576
232,WOLB.0323.00093,1,1009399,1009957,-,558
232,WOLB.0323.00088,1,772211,772778,+,567
232,WOLB.0323.00008,1,383991,384549,-,558
232,WOLB.0323.00024,1,1539161,1539733,+,572
232,WOLB.0323.00064,1,610490,611066,+,576
232,WOLB.0323.00064,1,1537533,1538175,+,642
232,WOLB.0323.00030,1,544285,544927,-,642
232,WOLB.0323.00030,1,613761,614403,-,642
232,WOLB.0323.00030,1,896761,897337,-,576
232,WOLB.0323.00105,1,847177,847731,-,554
232,WOLB.0323.00133,1,144867,145434,+,567
232,WOLB.0323.00084,1,1337456,1338032,-,576
232,WOLB.0323.00021,1,957087,957663,+,576
232,WOLB.0323.00043,1,521567,522209,-,642
232,WOLB.0323.00043,1,855273,855849,-,576
232,WOLB.0323.00020,1,713107,713674,+,567
232,WOLB.0323.00122,1,616298,616874,+,576
232,WOLB.0323.00118,1,599527,600094,+,567
232,WOLB.0323.00004,1,813550,814126,+,576
232,WOLB.0323.00011,1,184118,184694,+,576
232,WOLB.0323.00035,1,710113,710680,+,567
232,WOLB.0323.00032,1,28435,28988,+,553
232,WOLB.0323.00032,1,238921,239497,+,576
232,WOLB.0323.00012,1,776313,776880,+,567
232,WOLB.0323.00018,1,713958,714519,-,561
232,WOLB.0323.00010,1,804082,804658,+,576
232,WOLB.0323.00068,1,634197,634764,+,567
232,WOLB.0323.00128,1,724971,725547,+,576
232,WOLB.0323.00158,1,86400,86976,+,576
232,WOLB.0323.00017,1,802257,802833,+,576
232,WOLB.0323.00104,1,747732,748299,+,567
232,WOLB.0323.00007,1,619861,620437,-,576
232,WOLB.0323.00001,1,847177,847731,-,554
232,WOLB.0323.00100,1,1094761,1095328,+,567
232,WOLB.0323.00070,1,910544,911120,+,576
232,WOLB.0323.00006,1,69997,70573,+,576
232,WOLB.0323.00042,1,813629,814205,+,576
232,WOLB.0323.00119,1,716401,716977,-,576
232,WOLB.0323.00119,1,907844,908486,+,642
232,WOLB.0323.00149,1,1028433,1029009,-,576
232,WOLB.0323.00014,1,805871,806447,-,576
232,WOLB.0323.00096,1,23303,23945,+,642
231,WOLB.0323.00090,1,679149,681903,+,2754
231,WOLB.0323.00002,1,949875,952629,-,2754
231,WOLB.0323.00138,1,1388153,1390907,-,2754
231,WOLB.0323.00132,1,556176,558930,-,2754
231,WOLB.0323.00143,1,846676,849430,-,2754
231,WOLB.0323.00106,1,846679,849433,-,2754
231,WOLB.0323.00121,1,936743,939497,+,2754
231,WOLB.0323.00135,1,1171185,1173939,-,2754
231,WOLB.0323.00103,1,849295,852049,-,2754
231,WOLB.0323.00107,1,847869,850623,-,2754
231,WOLB.0323.00019,1,459891,462645,+,2754
231,WOLB.0323.00060,1,728750,731504,+,2754
231,WOLB.0323.00039,1,343864,346618,-,2754
231,WOLB.0323.00041,1,1326763,1329517,+,2754
231,WOLB.0323.00031,1,1211407,1214161,+,2754
231,WOLB.0323.00056,1,720910,723664,+,2754
231,WOLB.0323.00142,1,810392,813146,+,2754
231,WOLB.0323.00023,1,1783263,1786017,+,2754
231,WOLB.0323.00153,1,749188,751942,+,2754
231,WOLB.0323.00093,1,644266,647004,-,2738
231,WOLB.0323.00088,1,769054,771808,+,2754
231,WOLB.0323.00008,1,711037,713774,-,2737
231,WOLB.0323.00024,1,1536007,1538761,+,2754
231,WOLB.0323.00064,1,607335,610089,+,2754
231,WOLB.0323.00030,1,897693,900447,-,2754
231,WOLB.0323.00105,1,849305,852059,-,2754
231,WOLB.0323.00133,1,141736,144490,+,2754
231,WOLB.0323.00084,1,1338433,1341187,-,2754
231,WOLB.0323.00021,1,953932,956686,+,2754
231,WOLB.0323.00043,1,856249,859003,-,2754
231,WOLB.0323.00020,1,709950,712704,+,2754
231,WOLB.0323.00122,1,613141,615895,+,2754
231,WOLB.0323.00118,1,596372,599126,+,2754
231,WOLB.0323.00004,1,810393,813147,+,2754
231,WOLB.0323.00011,1,180961,183715,+,2754
231,WOLB.0323.00035,1,706956,709710,+,2754
231,WOLB.0323.00032,1,235766,238520,+,2754
231,WOLB.0323.00012,1,773156,775910,+,2754
231,WOLB.0323.00018,1,714921,717675,-,2754
231,WOLB.0323.00025,1,1060168,1062922,+,2754
231,WOLB.0323.00010,1,800928,803682,+,2754
231,WOLB.0323.00068,1,631042,633796,+,2754
231,WOLB.0323.00128,1,721817,724571,+,2754
231,WOLB.0323.00158,1,83243,85997,+,2754
231,WOLB.0323.00017,1,799100,801854,+,2754
231,WOLB.0323.00104,1,744575,747329,+,2754
231,WOLB.0323.00007,1,620840,623594,-,2754
231,WOLB.0323.00001,1,849305,852059,-,2754
231,WOLB.0323.00100,1,1091604,1094358,+,2754
231,WOLB.0323.00070,1,907390,910144,+,2754
231,WOLB.0323.00006,1,1004057,1006811,+,2754
231,WOLB.0323.00042,1,810474,813228,+,2754
231,WOLB.0323.00119,1,717378,720132,-,2754
231,WOLB.0323.00149,1,1029412,1032166,-,2754
231,WOLB.0323.00014,1,806847,809601,-,2754
230,WOLB.0323.00090,1,677270,678386,+,1116
230,WOLB.0323.00002,1,977724,978839,-,1115
230,WOLB.0323.00138,1,1391670,1392786,-,1116
230,WOLB.0323.00132,1,559692,560806,-,1114
230,WOLB.0323.00143,1,843659,844774,-,1115
230,WOLB.0323.00106,1,843662,844777,-,1115
230,WOLB.0323.00121,1,934864,935980,+,1116
230,WOLB.0323.00135,1,1176666,1177782,-,1116
230,WOLB.0323.00103,1,854253,855368,-,1115
230,WOLB.0323.00107,1,852827,853942,-,1115
230,WOLB.0323.00019,1,458012,459127,+,1115
230,WOLB.0323.00060,1,726871,727987,+,1116
230,WOLB.0323.00039,1,347382,348497,-,1115
230,WOLB.0323.00041,1,1324885,1325985,+,1100
230,WOLB.0323.00031,1,1216063,1217178,+,1115
230,WOLB.0323.00056,1,719031,720147,+,1116
230,WOLB.0323.00142,1,808513,809629,+,1116
230,WOLB.0323.00023,1,1781387,1782501,+,1114
230,WOLB.0323.00153,1,747309,748425,+,1116
230,WOLB.0323.00093,1,647589,648705,-,1116
230,WOLB.0323.00088,1,767175,768291,+,1116
230,WOLB.0323.00008,1,714519,715524,-,1005
230,WOLB.0323.00024,1,1534130,1535244,+,1114
230,WOLB.0323.00064,1,605459,606573,+,1114
230,WOLB.0323.00030,1,901209,902323,-,1114
230,WOLB.0323.00105,1,854263,855378,-,1115
230,WOLB.0323.00133,1,139858,140973,+,1115
230,WOLB.0323.00084,1,1341950,1343066,-,1116
230,WOLB.0323.00021,1,952053,953169,+,1116
230,WOLB.0323.00043,1,453777,454892,+,1115
230,WOLB.0323.00020,1,708071,709187,+,1116
230,WOLB.0323.00122,1,609298,610414,+,1116
230,WOLB.0323.00118,1,594493,595609,+,1116
230,WOLB.0323.00004,1,808514,809630,+,1116
230,WOLB.0323.00011,1,179082,180198,+,1116
230,WOLB.0323.00035,1,705077,706193,+,1116
230,WOLB.0323.00032,1,233887,235003,+,1116
230,WOLB.0323.00012,1,771277,772393,+,1116
230,WOLB.0323.00018,1,577518,578633,+,1115
230,WOLB.0323.00025,1,232419,233552,+,1133
230,WOLB.0323.00010,1,958993,960108,-,1115
230,WOLB.0323.00068,1,629163,630279,+,1116
230,WOLB.0323.00128,1,468625,469740,+,1115
230,WOLB.0323.00158,1,81364,82480,+,1116
230,WOLB.0323.00017,1,797221,798337,+,1116
230,WOLB.0323.00104,1,740732,741848,+,1116
230,WOLB.0323.00007,1,624357,625473,-,1116
230,WOLB.0323.00001,1,854263,855378,-,1115
230,WOLB.0323.00100,1,1089725,1090841,+,1116
230,WOLB.0323.00070,1,1382493,1383608,-,1115
230,WOLB.0323.00006,1,1008713,1009828,+,1115
230,WOLB.0323.00042,1,808597,809711,+,1114
230,WOLB.0323.00119,1,720896,722011,-,1115
230,WOLB.0323.00149,1,1032929,1034045,-,1116
230,WOLB.0323.00014,1,1394468,1395583,-,1115
229,WOLB.0323.00090,1,675789,676380,+,591
229,WOLB.0323.00002,1,979731,980322,-,591
229,WOLB.0323.00138,1,1393678,1394269,-,591
229,WOLB.0323.00132,1,561699,562290,-,591
229,WOLB.0323.00143,1,716174,716765,-,591
229,WOLB.0323.00106,1,716175,716766,-,591
229,WOLB.0323.00121,1,933381,933972,+,591
229,WOLB.0323.00135,1,1189924,1190515,-,591
229,WOLB.0323.00103,1,857451,858042,-,591
229,WOLB.0323.00107,1,856025,856616,-,591
229,WOLB.0323.00019,1,456529,457120,+,591
229,WOLB.0323.00060,1,725388,725979,+,591
229,WOLB.0323.00039,1,349389,349980,-,591
229,WOLB.0323.00041,1,1323404,1323995,+,591
229,WOLB.0323.00031,1,70539,71130,+,591
229,WOLB.0323.00056,1,717548,718139,+,591
229,WOLB.0323.00142,1,807030,807621,+,591
229,WOLB.0323.00023,1,1779903,1780494,+,591
229,WOLB.0323.00153,1,745828,746419,+,591
229,WOLB.0323.00093,1,649597,650188,-,591
229,WOLB.0323.00088,1,765692,766283,+,591
229,WOLB.0323.00008,1,716370,716961,-,591
229,WOLB.0323.00024,1,1532647,1533238,+,591
229,WOLB.0323.00064,1,603975,604566,+,591
229,WOLB.0323.00030,1,903223,903808,-,585
229,WOLB.0323.00105,1,857461,858052,-,591
229,WOLB.0323.00133,1,138377,138967,+,590
229,WOLB.0323.00084,1,1343958,1344549,-,591
229,WOLB.0323.00021,1,950570,951161,+,591
229,WOLB.0323.00043,1,452294,452885,+,591
229,WOLB.0323.00020,1,706588,707179,+,591
229,WOLB.0323.00122,1,607817,608408,+,591
229,WOLB.0323.00118,1,593012,593602,+,590
229,WOLB.0323.00004,1,807031,807622,+,591
229,WOLB.0323.00011,1,177599,178190,+,591
229,WOLB.0323.00035,1,703594,704185,+,591
229,WOLB.0323.00032,1,232404,232995,+,591
229,WOLB.0323.00012,1,769794,770385,+,591
229,WOLB.0323.00018,1,576034,576625,+,591
229,WOLB.0323.00025,1,235676,236267,+,591
229,WOLB.0323.00010,1,961000,961591,-,591
229,WOLB.0323.00068,1,627680,628271,+,591
229,WOLB.0323.00128,1,467142,467733,+,591
229,WOLB.0323.00158,1,79881,80472,+,591
229,WOLB.0323.00017,1,795738,796329,+,591
229,WOLB.0323.00104,1,739249,739840,+,591
229,WOLB.0323.00007,1,626365,626956,-,591
229,WOLB.0323.00001,1,857461,858052,-,591
229,WOLB.0323.00100,1,1088242,1088833,+,591
229,WOLB.0323.00070,1,1384500,1385091,-,591
229,WOLB.0323.00006,1,67332,67923,+,591
229,WOLB.0323.00042,1,807114,807705,+,591
229,WOLB.0323.00119,1,722903,723494,-,591
229,WOLB.0323.00149,1,1034937,1035528,-,591
229,WOLB.0323.00014,1,1396475,1397066,-,591
228,WOLB.0323.00090,1,674180,674930,+,750
228,WOLB.0323.00002,1,981192,981950,-,758
228,WOLB.0323.00138,1,1395129,1395878,-,749
228,WOLB.0323.00132,1,563150,563908,-,758
228,WOLB.0323.00143,1,717625,718374,-,749
228,WOLB.0323.00106,1,717626,718375,-,749
228,WOLB.0323.00121,1,931772,932522,+,750
228,WOLB.0323.00135,1,1191374,1192123,-,749
228,WOLB.0323.00103,1,748051,748800,-,749
228,WOLB.0323.00107,1,746635,747384,-,749
228,WOLB.0323.00019,1,454920,455670,+,750
228,WOLB.0323.00060,1,722382,723132,+,750
228,WOLB.0323.00039,1,350839,351588,-,749
228,WOLB.0323.00041,1,1321576,1322326,+,750
228,WOLB.0323.00031,1,68929,69679,+,750
228,WOLB.0323.00056,1,714430,715180,+,750
228,WOLB.0323.00142,1,805421,806171,+,750
228,WOLB.0323.00023,1,1778283,1779042,+,759
228,WOLB.0323.00153,1,744219,744969,+,750
228,WOLB.0323.00093,1,652632,653381,-,749
228,WOLB.0323.00088,1,764083,764833,+,750
228,WOLB.0323.00008,1,717819,718568,-,749
228,WOLB.0323.00024,1,1531021,1531780,+,759
228,WOLB.0323.00064,1,602356,603115,+,759
228,WOLB.0323.00030,1,904668,905426,-,758
228,WOLB.0323.00105,1,748062,748811,-,749
228,WOLB.0323.00133,1,136490,137240,+,750
228,WOLB.0323.00084,1,1345408,1346157,-,749
228,WOLB.0323.00021,1,948960,949710,+,750
228,WOLB.0323.00043,1,450665,451424,+,759
228,WOLB.0323.00020,1,704979,705729,+,750
228,WOLB.0323.00122,1,604699,605449,+,750
228,WOLB.0323.00118,1,591403,592153,+,750
228,WOLB.0323.00004,1,805422,806172,+,750
228,WOLB.0323.00011,1,174481,175231,+,750
228,WOLB.0323.00035,1,701985,702735,+,750
228,WOLB.0323.00032,1,230795,231545,+,750
228,WOLB.0323.00012,1,768185,768935,+,750
228,WOLB.0323.00018,1,574415,575174,+,759
228,WOLB.0323.00025,1,231428,232178,+,750
228,WOLB.0323.00010,1,962461,963219,-,758
228,WOLB.0323.00068,1,626070,626820,+,750
228,WOLB.0323.00128,1,465513,466272,+,759
228,WOLB.0323.00158,1,78272,79022,+,750
228,WOLB.0323.00017,1,794129,794879,+,750
228,WOLB.0323.00104,1,737640,738390,+,750
228,WOLB.0323.00007,1,629324,630073,-,749
228,WOLB.0323.00001,1,748062,748811,-,749
228,WOLB.0323.00100,1,1086633,1087383,+,750
228,WOLB.0323.00070,1,1385961,1386719,-,758
228,WOLB.0323.00006,1,65715,66472,+,757
228,WOLB.0323.00042,1,805495,806254,+,759
228,WOLB.0323.00119,1,724353,725102,-,749
228,WOLB.0323.00149,1,1036387,1037136,-,749
228,WOLB.0323.00014,1,1397936,1398694,-,758
227,WOLB.0323.00090,1,673269,674179,+,910
227,WOLB.0323.00002,1,855593,856501,-,908
227,WOLB.0323.00138,1,1395880,1396790,-,910
227,WOLB.0323.00132,1,629739,630647,-,908
227,WOLB.0323.00143,1,718376,719286,-,910
227,WOLB.0323.00106,1,718377,719287,-,910
227,WOLB.0323.00121,1,930861,931771,+,910
227,WOLB.0323.00135,1,1192125,1193035,-,910
227,WOLB.0323.00103,1,748802,749712,-,910
227,WOLB.0323.00107,1,747386,748296,-,910
227,WOLB.0323.00019,1,454009,454919,+,910
227,WOLB.0323.00060,1,721471,722381,+,910
227,WOLB.0323.00039,1,351590,352500,-,910
227,WOLB.0323.00041,1,1320664,1321575,+,911
227,WOLB.0323.00031,1,68018,68928,+,910
227,WOLB.0323.00056,1,713519,714429,+,910
227,WOLB.0323.00142,1,804510,805420,+,910
227,WOLB.0323.00023,1,1457226,1458134,-,908
227,WOLB.0323.00153,1,743308,744218,+,910
227,WOLB.0323.00093,1,653383,654293,-,910
227,WOLB.0323.00088,1,763172,764082,+,910
227,WOLB.0323.00008,1,718570,719480,-,910
227,WOLB.0323.00024,1,1438085,1438993,+,908
227,WOLB.0323.00064,1,326170,327078,+,908
227,WOLB.0323.00030,1,906181,907089,-,908
227,WOLB.0323.00105,1,748813,749723,-,910
227,WOLB.0323.00133,1,135579,136489,+,910
227,WOLB.0323.00084,1,1346159,1347069,-,910
227,WOLB.0323.00021,1,948049,948959,+,910
227,WOLB.0323.00043,1,702418,703326,-,908
227,WOLB.0323.00020,1,704068,704978,+,910
227,WOLB.0323.00122,1,603788,604698,+,910
227,WOLB.0323.00118,1,590492,591402,+,910
227,WOLB.0323.00004,1,804511,805421,+,910
227,WOLB.0323.00011,1,173570,174480,+,910
227,WOLB.0323.00035,1,701074,701984,+,910
227,WOLB.0323.00032,1,229884,230794,+,910
227,WOLB.0323.00012,1,767274,768184,+,910
227,WOLB.0323.00018,1,1032405,1033313,-,908
227,WOLB.0323.00025,1,230599,231427,+,828
227,WOLB.0323.00010,1,636081,636988,-,907
227,WOLB.0323.00068,1,625159,626069,+,910
227,WOLB.0323.00128,1,940288,941196,+,908
227,WOLB.0323.00158,1,77361,78271,+,910
227,WOLB.0323.00017,1,793218,794128,+,910
227,WOLB.0323.00104,1,736729,737639,+,910
227,WOLB.0323.00007,1,630075,630985,-,910
227,WOLB.0323.00001,1,748813,749723,-,910
227,WOLB.0323.00100,1,1085722,1086632,+,910
227,WOLB.0323.00070,1,1166879,1167787,-,908
227,WOLB.0323.00006,1,64811,65713,+,902
227,WOLB.0323.00042,1,1669405,1670313,-,908
227,WOLB.0323.00119,1,725104,726014,-,910
227,WOLB.0323.00149,1,1037138,1038048,-,910
227,WOLB.0323.00014,1,606510,607418,-,908
226,WOLB.0323.00090,1,668494,669839,+,1345
226,WOLB.0323.00002,1,907414,908764,-,1350
226,WOLB.0323.00138,1,1404912,1406257,+,1345
226,WOLB.0323.00132,1,741216,742568,+,1352
226,WOLB.0323.00143,1,686361,687704,-,1343
226,WOLB.0323.00106,1,686362,687705,-,1343
226,WOLB.0323.00121,1,921383,922727,-,1344
226,WOLB.0323.00135,1,1226756,1228101,+,1345
226,WOLB.0323.00103,1,757148,758501,+,1353
226,WOLB.0323.00107,1,755732,757085,+,1353
226,WOLB.0323.00019,1,625188,626540,+,1352
226,WOLB.0323.00060,1,550869,552220,-,1351
226,WOLB.0323.00039,1,361405,362757,+,1352
226,WOLB.0323.00041,1,1312330,1313650,-,1320
226,WOLB.0323.00031,1,99601,100945,+,1344
226,WOLB.0323.00056,1,703171,704522,-,1351
226,WOLB.0323.00142,1,795032,796376,-,1344
226,WOLB.0323.00023,1,227328,228679,+,1351
226,WOLB.0323.00153,1,738533,739878,+,1345
226,WOLB.0323.00093,1,658587,659952,+,1365
226,WOLB.0323.00088,1,753704,755048,-,1344
226,WOLB.0323.00008,1,723774,725139,+,1365
226,WOLB.0323.00024,1,1697380,1698747,+,1367
226,WOLB.0323.00064,1,1457663,1459014,-,1351
226,WOLB.0323.00030,1,995301,996653,+,1352
226,WOLB.0323.00105,1,757159,758512,+,1353
226,WOLB.0323.00133,1,61697,63065,-,1368
226,WOLB.0323.00084,1,1355191,1356536,+,1345
226,WOLB.0323.00021,1,938593,939937,-,1344
226,WOLB.0323.00043,1,815445,816795,-,1350
226,WOLB.0323.00020,1,694600,695944,-,1344
226,WOLB.0323.00122,1,594336,595680,-,1344
226,WOLB.0323.00118,1,581009,582353,-,1344
226,WOLB.0323.00004,1,795033,796377,-,1344
226,WOLB.0323.00011,1,164092,165436,-,1344
226,WOLB.0323.00035,1,691606,692950,-,1344
226,WOLB.0323.00032,1,220417,221761,-,1344
226,WOLB.0323.00012,1,757806,759150,-,1344
226,WOLB.0323.00018,1,815988,817339,+,1351
226,WOLB.0323.00025,1,374096,375439,-,1343
226,WOLB.0323.00010,1,838817,840168,+,1351
226,WOLB.0323.00068,1,615692,617036,-,1344
226,WOLB.0323.00128,1,846578,847929,+,1351
226,WOLB.0323.00158,1,67883,69227,-,1344
226,WOLB.0323.00017,1,783740,785084,-,1344
226,WOLB.0323.00104,1,727261,728605,-,1344
226,WOLB.0323.00007,1,639116,640468,+,1352
226,WOLB.0323.00001,1,757159,758512,+,1353
226,WOLB.0323.00100,1,1076254,1077598,-,1344
226,WOLB.0323.00070,1,947627,948978,+,1351
226,WOLB.0323.00006,1,103602,104945,-,1343
226,WOLB.0323.00042,1,629272,630610,+,1338
226,WOLB.0323.00119,1,552044,553395,-,1351
226,WOLB.0323.00149,1,1046181,1047526,+,1345
226,WOLB.0323.00014,1,767982,769332,-,1350
225,WOLB.0323.00090,1,663724,667052,+,3328
225,WOLB.0323.00002,1,910886,914241,-,3355
225,WOLB.0323.00138,1,1400142,1403470,+,3328
225,WOLB.0323.00132,1,736067,739395,+,3328
225,WOLB.0323.00143,1,689166,692512,-,3346
225,WOLB.0323.00106,1,689167,692513,-,3346
225,WOLB.0323.00121,1,924170,927508,-,3338
225,WOLB.0323.00135,1,1196388,1199716,+,3328
225,WOLB.0323.00103,1,751982,755291,+,3309
225,WOLB.0323.00107,1,750566,753875,+,3309
225,WOLB.0323.00019,1,619636,622963,+,3327
225,WOLB.0323.00060,1,553663,556991,-,3328
225,WOLB.0323.00039,1,355854,359181,+,3327
225,WOLB.0323.00041,1,1314994,1318321,-,3327
225,WOLB.0323.00031,1,94794,98140,+,3346
225,WOLB.0323.00056,1,705965,709293,-,3328
225,WOLB.0323.00142,1,797819,801157,-,3338
225,WOLB.0323.00023,1,221486,224841,+,3355
225,WOLB.0323.00153,1,733763,737091,+,3328
225,WOLB.0323.00093,1,637402,640710,+,3308
